pir,ldr_1,ldr_2,temp,hum,mic,led_on,timestamp
1,1,1,25.09,69.67,394,0,1673232882
1,1,1,25.84,74.85,153,0,1670621384
0,0,1,26.3,57.11,98,0,1665402421
1,0,1,26.07,30.83,4095,0,1662740601
0,1,1,25.2,55.26,90,0,1665218357
1,0,1,27.4,37.27,191,0,1666004545
0,1,1,26.1,54.56,86,0,1665389660
1,0,1,25.77,69.67,273,0,1672606133
0,0,1,24.78,68.68,203,0,1669814528
1,0,1,25.76,61.36,242,0,1666611573
1,1,1,24.8,41.33,6,0,1662000021
1,1,1,27.17,56.11,149,0,1663813773
0,1,1,24.72,37.76,7,0,1660599569
0,1,1,26.08,38.62,17,0,1662446721
1,1,1,26.12,50.02,90,1,1665181322
1,0,1,24.18,40.21,4095,0,1660563780
1,0,1,23.12,61.99,3363,0,1667591926
1,1,1,24.6,74.45,208,0,1672105102
0,0,1,25.99,35.29,35,0,1662898413
1,0,1,26.9,55.08,128,0,1665169183
1,1,1,24.68,69.56,3823,0,1673075311
1,1,1,25.35,64.35,102,1,1668729721
0,0,0,27.85,50.03,112,0,1665338648
0,1,1,27.56,34.07,167,0,1665722069
0,1,1,24.71,37.44,6,0,1659648528
1,0,1,26.04,58.58,131,0,1665231116
1,1,1,26.41,70.65,142,0,1671060275
1,0,1,24.95,42.59,18,0,1661620145
0,1,1,24.82,76.88,170,0,1670474709
0,0,1,26.03,36.25,21,0,1660765206
1,1,1,26.87,28.3,34,0,1662957308
0,0,1,25.25,36.02,15,0,1660834333
1,1,1,23.32,42.88,3,0,1660375679
1,1,1,25.36,36.28,2,0,1660794297
0,1,1,25.01,70.75,107,0,1669266904
0,1,1,28.0,34.64,84,0,1665548870
0,1,1,26.41,59.88,211,1,1664323837
1,0,1,24.73,41.81,9,0,1661002982
1,0,1,24.31,72.91,331,0,1671380531
1,0,1,23.62,75.16,205,0,1671707463
0,1,1,23.62,40.05,10,0,1661231123
1,1,1,25.04,73.71,3986,1,1671845685
1,0,1,28.21,35.75,104,0,1665582287
1,1,1,24.92,70.47,178,0,1669776787
0,0,1,26.09,26.76,15,0,1662390871
1,1,1,24.72,69.43,365,0,1673072874
1,0,1,28.4,35.8,191,0,1666179525
0,0,1,24.27,46.31,5,0,1659529083
0,1,1,27.3,36.68,145,0,1665905518
1,0,1,24.07,74.15,4095,0,1671281285
1,1,0,25.69,64.91,3968,0,1674440477
0,1,1,28.01,33.64,180,0,1666154609
1,1,1,24.31,70.03,3723,1,1667434009
1,1,1,25.26,66.45,240,1,1667954305
1,0,1,24.5,46.18,0,0,1659533327
0,0,1,25.17,38.2,17,0,1661625607
1,1,1,24.64,74.4,199,0,1672105711
1,0,1,25.5,69.94,154,0,1671010969
1,1,1,24.9,68.57,176,0,1671780506
0,1,1,24.86,68.2,160,0,1670223369
0,1,1,22.9,65.53,3327,1,1667526254
0,0,1,25.55,44.88,0,0,1662554167
1,0,1,26.36,61.18,176,0,1670699873
1,0,1,26.84,58.6,243,0,1673897371
1,0,1,25.24,65.08,691,0,1674468525
1,0,1,24.64,73.13,270,0,1671871875
1,1,1,24.34,70.26,129,0,1669349704
1,1,0,24.05,34.33,16,1,1662086796
0,1,1,26.92,44.7,203,1,1664749535
0,1,1,24.52,46.62,10,0,1660973250
1,0,1,24.46,47.13,13,0,1660989028
1,0,1,24.48,67.28,318,0,1671720856
0,1,1,27.27,32.59,34,0,1662936690
1,1,1,25.69,67.69,1448,1,1670718745
1,0,0,28.05,56.11,3787,0,1674412173
0,1,1,27.66,34.98,143,0,1665818051
1,0,1,22.45,64.97,3362,0,1667556660
0,1,1,25.94,58.81,208,0,1664349335
0,0,1,25.31,68.54,188,0,1670255021
1,0,1,25.75,35.34,41,0,1662892950
1,0,1,24.5,71.07,224,0,1672220295
0,1,1,24.12,73.58,678,0,1668579494
1,0,1,25.01,37.68,16,0,1660746394
1,0,1,24.25,61.86,3851,0,1667814419
1,0,1,24.03,73.34,220,0,1671644154
0,1,1,27.87,28.27,33,1,1663034414
1,0,1,24.32,61.16,94,0,1667813811
1,1,1,25.57,59.88,128,0,1668908579
0,0,1,25.11,66.23,164,0,1669297322
1,1,1,26.6,60.86,345,0,1674109747
0,1,1,26.17,50.74,90,1,1665190421
1,0,1,26.48,59.15,92,0,1667131302
0,1,1,25.7,59.63,180,1,1664073587
1,0,1,25.09,67.71,538,0,1673102724
0,1,1,25.05,70.63,181,1,1669768269
1,0,1,25.76,70.39,335,0,1673544330
1,0,1,25.3,65.98,171,0,1669058858
1,0,1,24.5,74.83,2528,0,1671296504
1,0,1,24.44,45.64,0,0,1659452054
0,0,1,26.29,32.74,7,0,1659977252
1,0,1,25.74,68.74,439,0,1672846910
1,1,1,25.96,65.62,583,0,1674253925
0,0,1,26.44,57.47,176,0,1663492791
1,1,1,27.88,46.3,203,1,1664584913
1,0,1,25.6,75.88,324,0,1671999127
1,1,1,25.15,74.59,188,1,1671842033
0,0,1,26.47,62.61,172,0,1663873892
1,0,1,24.57,36.59,16,0,1661110981
1,0,1,25.41,68.96,181,0,1670597640
0,1,1,26.96,58.51,172,0,1663737285
0,0,1,29.48,31.43,226,0,1666294368
1,0,0,26.53,63.19,386,0,1674499643
0,1,1,24.81,45.63,0,0,1659573951
1,1,1,24.73,72.34,289,0,1669520037
1,1,1,26.31,36.1,22,0,1662434582
0,0,1,25.24,35.6,24,0,1660590470
1,0,1,25.72,71.21,203,0,1671990594
1,0,1,25.25,67.8,918,0,1672834119
1,1,1,25.72,64.11,146,1,1668385407
1,0,0,27.36,53.04,106,0,1665337433
0,1,1,27.36,61.48,95,0,1667249835
1,1,1,24.2,40.31,13,1,1661130399
1,0,1,24.77,40.3,10,0,1660497595
1,0,1,25.24,69.97,173,0,1670755859
0,1,1,26.45,31.33,26,0,1662963379
1,1,1,25.58,59.85,134,0,1668052784
1,1,1,26.69,56.12,82,1,1665364759
1,1,1,24.63,72.07,176,0,1672203854
1,0,1,25.22,67.32,4095,0,1673181629
1,0,1,25.41,68.05,201,0,1671897460
1,0,1,24.56,70.24,4058,0,1673090539
1,0,1,23.97,41.63,19,0,1661512101
1,0,1,25.11,37.89,8,0,1661853182
1,1,1,24.72,70.06,284,0,1673858936
0,1,1,23.94,70.84,900,0,1667379297
1,1,1,25.26,43.24,16,1,1661989710
0,0,1,25.41,60.52,208,0,1669916136
1,0,1,25.36,70.16,237,1,1671138809
1,1,1,23.92,43.42,14,0,1661154059
0,1,1,27.73,48.4,192,1,1666396430
0,0,1,26.7,30.49,33,0,1662982201
1,1,1,24.81,69.76,149,0,1670280582
1,0,1,26.96,52.42,178,0,1663608606
1,0,1,25.93,66.07,415,0,1673448665
0,0,1,27.66,34.58,100,0,1665569528
1,0,1,26.97,63.98,323,0,1674135982
0,1,1,24.79,71.84,185,0,1669616798
1,0,1,24.88,66.74,355,0,1673711352
1,1,1,26.7,55.17,87,1,1665363546
1,1,1,24.85,42.25,0,1,1659566074
1,1,1,23.87,62.52,205,1,1667695248
0,1,1,24.82,72.26,176,0,1669616189
1,0,1,25.1,30.33,17,0,1662376899
1,0,1,28.22,26.85,47,0,1663004663
1,0,0,26.63,63.66,380,0,1674500252
1,1,1,24.97,77.32,4027,0,1673741277
0,0,1,26.78,53.98,179,0,1663606784
1,0,1,24.98,75.06,257,0,1672060000
0,0,1,24.28,70.63,208,0,1669804792
0,0,1,25.33,22.32,16,0,1662230047
0,1,1,27.24,46.21,100,0,1665119368
1,1,1,24.42,70.01,66,0,1667369570
1,1,1,27.86,35.19,169,1,1665972337
1,1,1,25.51,69.51,194,0,1672386561
1,0,1,28.03,23.83,43,0,1663086636
0,1,1,28.19,34.96,176,0,1666161293
1,1,1,26.72,48.86,119,0,1666733186
0,0,1,25.83,60.58,176,0,1666620081
1,0,1,24.84,74.5,239,0,1672045995
0,1,1,24.45,63.03,172,0,1664010448
1,0,1,25.39,64.18,175,0,1664027457
0,0,1,28.36,26.35,137,0,1665677720
1,1,1,25.89,65.25,377,0,1672730443
1,1,1,26.82,54.1,80,1,1666906385
1,0,1,24.73,69.65,195,0,1669723258
1,0,1,25.07,68.35,2496,0,1673170663
1,0,1,28.39,42.46,197,0,1664570355
1,1,1,25.73,68.27,4095,0,1672978963
0,0,1,24.79,41.28,1,0,1659874092
1,0,1,24.36,35.29,16,0,1661114020
0,1,1,25.72,54.54,86,0,1665207423
0,0,1,25.93,33.61,16,0,1660848286
1,0,0,29.77,24.18,231,0,1666030674
0,0,1,26.04,62.25,181,0,1663950373
1,0,1,25.64,36.65,16,0,1660840399
1,1,1,26.54,53.25,149,0,1663643790
0,0,1,24.85,68.77,173,0,1670666399
1,0,1,24.65,73.99,213,0,1672088626
1,0,1,25.58,72.05,269,0,1673816856
1,1,1,24.26,34.26,16,1,1662075881
1,1,1,25.13,63.85,202,0,1669930739
0,1,1,24.52,46.18,7,0,1660968397
0,1,1,24.85,77.32,154,0,1670471057
0,0,1,27.41,37.7,195,0,1666006975
1,1,1,25.29,36.74,16,1,1661737283
0,0,1,28.71,45.53,357,1,1666382470
1,0,1,24.44,74.67,108,0,1668690784
1,1,1,27.08,28.08,35,1,1662953666
1,1,1,27.87,44.08,72,1,1663381698
1,1,1,24.54,76.54,330,0,1673762610
1,1,1,25.23,70.12,208,1,1671142456
0,0,1,25.19,69.73,186,0,1668515015
1,1,1,24.09,66.17,270,0,1667968899
1,0,1,23.8,75.15,4095,0,1671272762
0,1,1,25.42,37.22,25,0,1662704169
0,1,1,24.65,46.07,0,0,1659490279
0,1,1,25.55,35.87,14,0,1661833132
0,1,1,24.53,66.11,75,0,1667895910
1,1,1,25.91,66.7,368,1,1674263087
0,0,1,27.3,54.34,194,0,1664620141
1,1,1,27.34,42.68,64,0,1663300965
1,0,0,25.89,62.89,387,0,1673110684
1,0,1,27.59,40.87,160,0,1664468950
1,1,1,25.79,65.29,4050,0,1674449622
1,0,1,24.32,74.26,118,0,1668687135
1,1,1,26.9,54.7,252,0,1664784117
1,1,1,24.74,72.08,114,0,1669423325
0,0,1,26.38,58.92,155,0,1664450124
0,1,1,24.01,70.93,85,0,1667377474
0,1,1,27.76,23.2,64,0,1663127923
1,0,1,24.95,74.06,203,0,1672079492
0,1,1,24.15,61.22,80,0,1667807121
1,1,1,28.19,26.38,61,0,1663120031
1,1,1,25.96,57.99,127,0,1670970179
1,0,1,25.19,34.48,5,0,1659723107
1,0,1,28.56,45.38,346,0,1666375787
1,1,1,25.69,44.92,8,1,1660948387
1,1,1,23.78,42.82,9,1,1660359301
0,0,1,25.46,33.01,5,0,1659892940
1,0,1,24.5,36.52,16,0,1661111590
0,1,1,23.51,41.6,5,0,1661245112
0,1,1,25.46,62.78,176,0,1664094838
1,0,1,24.1,71.91,3967,0,1673691239
1,1,1,25.4,73.07,128,1,1667348911
1,1,1,25.55,66.77,545,0,1673418204
1,1,1,27.17,45.17,189,1,1664413693
0,0,1,24.47,71.99,181,0,1670273886
1,1,1,26.24,49.88,94,1,1665186175
0,1,1,24.77,68.3,165,0,1669694054
1,1,1,24.28,77.99,207,0,1671400625
0,1,1,23.84,36.43,5,0,1661405310
1,1,1,25.01,70.23,240,0,1673844303
0,1,1,26.09,42.61,0,0,1660088208
1,0,1,22.53,61.49,3345,0,1667570644
1,1,1,23.02,64.71,3578,1,1667605289
0,1,1,26.98,54.29,82,1,1667089976
1,1,1,26.84,56.13,165,1,1663550322
1,0,1,25.78,62.68,176,0,1670705969
0,1,1,23.69,37.05,6,0,1660205243
0,0,1,26.88,60.09,183,0,1663760358
0,1,1,28.29,29.65,79,0,1663209886
1,1,1,28.44,24.88,59,1,1663104848
0,1,1,25.79,42.03,9,0,1660878606
0,1,1,26.74,57.14,82,0,1667023102
1,1,1,25.77,69.79,182,1,1671933973
1,0,1,26.99,52.82,221,0,1666435326
1,1,1,26.9,48.9,201,1,1664767741
1,0,0,25.8,62.91,107,0,1668704174
0,0,1,25.25,41.46,30,0,1662646479
0,1,1,27.95,32.51,77,1,1665537315
0,0,1,24.4,42.42,16,0,1660569847
0,1,1,25.0,45.31,16,0,1660962331
1,0,1,27.41,52.23,179,0,1663770073
1,0,1,23.4,73.41,3204,0,1667421260
1,1,1,25.31,72.36,164,1,1671833481
1,0,1,28.06,36.7,152,0,1665669821
0,0,1,24.53,69.16,192,0,1670316479
0,0,1,28.67,44.4,195,0,1664567318
0,1,1,24.48,71.54,241,0,1669530988
1,1,1,25.04,46.46,2,1,1660180993
1,1,1,24.24,74.4,107,1,1668644567
0,0,1,27.22,39.91,4095,0,1665420038
1,0,1,24.31,71.19,75,0,1668336758
0,0,1,27.52,44.17,130,0,1664912833
1,0,1,25.54,71.32,109,0,1668699916
1,1,1,25.79,64.21,375,1,1674434375
0,1,1,24.29,44.41,0,0,1659678230
1,1,1,25.5,73.11,171,0,1671945538
1,1,1,24.51,72.38,218,1,1668556394
1,0,1,24.17,47.85,0,0,1659444172
1,0,1,25.31,56.24,229,0,1669840696
0,1,1,25.22,37.35,33,0,1662711452
1,0,1,24.66,65.71,4095,0,1673345615
1,0,1,26.34,59.27,355,0,1674124985
0,0,1,27.66,46.66,131,0,1664909795
1,1,1,25.81,58.48,112,1,1666662059
1,1,1,25.79,40.01,11,0,1660873749
1,1,1,24.38,74.44,98,1,1668648213
1,1,1,25.4,67.67,109,1,1669241964
0,1,1,24.96,69.35,151,0,1670646315
1,1,1,26.06,61.2,209,1,1664325050
1,0,0,26.14,68.37,287,0,1672601256
1,0,1,25.26,41.97,43,0,1662644657
0,0,1,25.92,59.91,96,0,1665309487
1,1,1,26.02,65.03,151,1,1668393305
1,0,1,25.38,67.89,198,0,1668978565
1,0,1,24.57,68.88,3071,0,1668345274
0,0,1,26.88,41.44,209,0,1664303201
1,0,1,26.93,60.43,176,0,1666553241
1,0,0,27.43,50.64,254,0,1673978578
0,1,1,27.41,46.13,68,0,1663400514
0,0,1,26.91,55.68,93,0,1667041954
1,1,1,25.5,64.77,131,0,1668406075
1,0,1,24.58,42.95,14,0,1661689918
0,0,0,28.45,58.89,105,0,1667240717
0,1,1,24.82,64.05,70,0,1667881925
1,0,1,26.1,61.51,304,0,1674035332
0,1,1,25.7,41.13,16,0,1662454611
1,1,1,24.5,71.1,221,0,1672212988
0,1,1,25.96,42.75,6,0,1662526244
1,1,1,25.63,64.36,167,0,1668400602
1,0,1,24.49,77.27,240,0,1671392706
0,0,1,25.55,65.22,237,0,1669747596
1,0,1,25.95,65.63,467,0,1672954120
1,1,1,25.05,69.93,183,1,1669764624
1,0,1,26.37,64.94,3271,0,1674315536
0,0,1,25.98,36.39,15,0,1661876855
1,1,1,25.7,73.07,171,1,1670628681
1,1,1,25.49,71.43,163,0,1671086460
1,0,1,24.83,71.83,242,0,1671465772
1,1,1,26.27,41.32,18,1,1662512887
0,1,1,24.28,61.16,80,0,1667799826
1,0,1,27.11,54.62,112,0,1668802729
1,1,1,29.37,35.74,142,1,1666221453
0,1,1,24.26,70.3,77,1,1667441296
0,1,1,27.72,34.48,175,0,1665719638
1,0,1,24.75,71.76,3937,0,1673612037
0,0,1,24.41,32.87,12,0,1662057680
1,0,1,26.86,55.55,198,0,1665157641
1,0,1,24.89,71.23,213,0,1669979404
1,0,1,25.95,70.89,658,0,1674403579
0,0,1,27.85,39.72,106,0,1665500863
1,0,1,25.31,62.67,181,0,1670763774
0,0,1,27.01,38.89,176,0,1665740297
0,0,1,24.41,42.07,16,0,1660643255
1,1,1,28.19,29.28,176,0,1665955343
0,0,1,25.81,59.79,147,0,1669223723
1,0,1,25.55,67.1,4031,0,1674386990
1,1,1,24.32,70.71,213,0,1671590579
0,1,1,23.54,39.84,10,0,1662191812
1,1,1,25.85,64.61,171,0,1664155546
1,1,1,25.01,70.55,175,1,1672277531
1,0,1,23.32,62.24,1118,0,1667723824
0,0,1,25.77,64.66,3073,0,1668080147
0,0,1,24.67,71.27,186,0,1670147941
0,0,1,27.72,37.07,219,0,1666016090
1,1,1,25.45,68.08,111,1,1669243787
1,0,1,27.2,44.22,207,0,1664388206
1,0,1,27.78,54.43,194,0,1663789506
1,1,1,24.78,41.61,17,0,1661999414
1,1,1,28.1,42.14,63,1,1663293076
0,0,1,22.96,37.74,16,0,1660310171
1,1,1,25.3,67.8,4014,0,1672817064
1,1,1,29.31,34.96,218,1,1666318044
1,0,1,25.63,59.78,210,0,1669914920
1,0,1,25.08,62.54,140,0,1668937777
1,0,1,25.53,68.61,368,0,1673470605
1,1,1,25.48,68.11,379,0,1673498624
0,0,1,25.05,38.87,17,0,1661631676
1,1,1,25.3,69.06,4095,0,1673152381
0,1,1,24.04,39.81,11,0,1661206245
1,0,0,27.4,52.61,249,0,1673976736
1,0,1,28.35,35.85,188,0,1666103576
1,0,1,24.16,74.33,229,0,1671452377
0,0,1,27.42,48.49,103,0,1665341079
0,0,1,24.42,69.08,3709,0,1667406062
1,0,1,25.95,62.12,4052,0,1666617650
1,0,1,25.99,62.64,351,0,1674235593
0,0,1,23.93,47.57,0,0,1659435683
0,1,1,23.76,41.95,0,0,1659689144
1,0,1,25.21,66.29,3869,0,1674379065
0,1,1,25.41,65.04,176,1,1663976461
1,1,1,24.16,69.97,80,1,1667430366
0,0,1,25.45,32.49,18,0,1661720912
1,0,1,23.35,75.51,223,0,1671706245
0,1,1,24.66,38.56,0,0,1659651560
1,1,1,24.21,68.81,123,0,1669361870
1,1,1,24.88,65.67,127,0,1669075889
1,1,1,24.89,68.93,218,0,1672184977
1,0,1,24.8,73.06,224,0,1671553454
0,1,1,25.26,50.45,4,1,1660168265
0,1,1,26.53,56.94,173,0,1663490969
0,1,1,24.69,76.02,163,0,1670486882
1,0,1,23.98,59.54,122,0,1667740854
1,1,1,24.9,74.26,330,1,1672539689
0,0,1,27.25,53.56,194,0,1664544842
1,1,1,23.48,75.11,217,0,1671695895
1,0,1,27.91,37.71,709,0,1666098714
0,0,1,26.64,56.18,172,0,1663603141
0,1,1,26.62,56.26,173,0,1663489755
1,1,1,25.61,39.28,5,1,1659909344
1,0,1,25.99,67.8,459,0,1673125550
1,0,1,25.47,69.89,240,0,1671137593
0,1,1,26.58,56.3,84,0,1665379940
1,0,0,27.31,50.03,265,0,1671734859
1,1,1,25.05,67.47,192,0,1672440776
1,0,1,26.73,61.52,108,0,1668788112
0,0,1,28.62,38.29,173,0,1666262149
0,0,1,25.12,40.06,16,0,1660830087
1,0,1,26.25,63.03,182,0,1663958266
1,0,1,27.41,41.38,4095,0,1664384563
1,0,1,27.49,37.49,201,0,1664392458
1,1,1,25.5,70.87,2128,0,1672984456
0,1,1,24.73,38.23,17,0,1661039986
1,1,1,25.1,69.95,162,0,1670745513
1,0,1,26.65,54.29,91,0,1667323392
1,1,1,26.39,44.28,11,1,1660082144
1,1,1,26.29,51.01,106,0,1665022789
1,0,1,26.75,37.77,176,0,1665737866
1,1,1,24.48,71.48,175,0,1672211769
1,0,1,25.6,69.23,174,0,1670518532
0,1,1,24.82,64.8,80,0,1667887397
1,1,1,23.89,60.25,2624,1,1667683709
1,0,1,25.45,62.28,175,0,1670842889
1,1,0,25.01,67.3,159,0,1668996809
1,0,1,23.96,38.42,10,0,1660555288
1,1,1,25.27,38.26,11,0,1661748806
1,1,1,25.7,35.79,14,1,1661822820
0,0,1,27.59,62.22,112,0,1667234024
1,0,1,25.79,67.73,423,0,1673462684
0,0,1,24.83,42.07,19,0,1661619538
1,1,1,25.81,60.68,161,0,1670795429
1,0,1,25.58,59.64,3917,0,1673963323
0,1,1,23.43,42.3,13,0,1660369006
1,1,1,25.46,64.56,92,1,1668728506
1,1,1,24.44,71.83,215,0,1671597886
0,1,1,25.53,39.36,19,0,1662610058
0,1,1,24.88,76.01,179,1,1670460103
1,0,1,25.13,65.08,117,0,1668624510
1,1,1,26.73,45.33,206,1,1664317774
0,0,1,27.62,35.84,192,0,1666087776
1,0,1,24.1,41.39,18,0,1661286373
1,1,1,25.66,33.07,11,1,1662342911
1,1,0,25.56,63.6,134,0,1669168364
1,0,1,26.29,62.42,3987,0,1674422194
1,0,1,24.0,71.86,172,0,1668331893
1,1,1,23.06,65.68,3383,0,1667541460
1,0,1,28.28,37.76,63,0,1663347717
0,1,1,24.67,38.68,15,0,1661038773
1,1,1,26.06,39.82,26,1,1662593669
0,1,1,24.68,66.04,739,0,1668147030
1,1,1,25.82,70.01,4009,0,1672791305
0,0,1,25.23,65.79,200,0,1669657564
1,0,1,24.67,75.08,111,0,1668608695
1,1,1,25.3,71.56,181,1,1670026865
0,0,1,29.84,32.04,310,0,1666366064
1,0,1,25.28,71.11,272,0,1673804058
0,0,1,28.98,37.23,230,0,1666349048
0,0,1,24.22,39.74,19,0,1661373765
0,0,1,25.46,38.2,0,0,1659966335
1,0,1,25.85,68.65,3513,0,1668106906
1,1,1,28.1,31.09,171,0,1665957166
1,0,1,27.44,51.09,133,0,1664904936
1,1,1,28.29,29.12,137,1,1666048902
0,0,1,24.81,71.75,235,0,1671196643
0,0,1,27.13,58.81,168,0,1663858707
1,1,1,28.16,35.7,93,1,1665526996
0,0,1,24.87,68.18,193,0,1669725083
1,0,1,24.92,74.3,234,0,1671557106
1,1,1,24.88,41.18,23,1,1661557624
0,0,1,24.42,69.39,3699,0,1667381729
1,0,0,26.52,52.42,239,0,1668357439
1,1,1,25.19,71.4,144,0,1668483995
1,0,1,29.02,25.74,103,0,1663186215
0,0,1,27.6,61.37,99,0,1667231592
1,1,1,26.52,58.82,275,0,1674011528
1,1,1,25.43,69.76,403,1,1673138978
1,0,0,25.54,64.3,255,0,1672163028
0,1,1,27.48,34.26,175,0,1665723284
0,0,1,23.58,67.97,2384,0,1667472307
1,0,1,28.04,39.27,147,0,1665839318
0,0,1,24.81,31.54,6,0,1659711585
0,0,1,24.8,38.7,16,0,1660509124
1,1,1,25.41,64.02,368,0,1674457545
1,1,1,24.44,77.28,337,0,1673760173
1,1,1,24.81,67.51,176,0,1669702572
1,0,1,25.86,66.63,253,0,1668178659
1,1,1,25.04,73.52,174,0,1670374913
1,0,1,27.54,45.43,124,0,1664912225
0,1,1,28.05,42.08,63,1,1663287620
0,1,1,24.53,42.54,10,0,1660724558
1,0,1,24.03,71.83,347,0,1673687582
1,1,1,25.18,73.08,441,1,1673569340
1,1,1,24.73,41.18,17,0,1661570957
1,1,1,24.15,38.35,13,1,1661473885
1,1,1,22.96,64.66,3603,1,1667603468
0,0,1,27.53,44.39,92,0,1663253607
1,0,1,25.28,68.41,119,0,1669299162
1,0,1,25.72,58.57,181,0,1670851410
1,1,1,24.35,60.58,93,0,1667786453
1,0,1,25.24,65.6,3994,0,1674470963
1,1,1,24.98,74.41,129,0,1669329606
1,0,1,24.21,39.32,16,1,1661375584
1,0,1,24.8,68.65,184,0,1671787817
0,1,1,26.52,51.56,171,1,1663640148
1,1,1,26.59,58.9,301,0,1674010918
0,1,1,24.08,38.88,7,0,1661203818
1,0,1,26.3,66.9,139,0,1669313778
0,1,1,26.99,56.4,145,0,1663825310
1,1,1,25.41,66.79,745,1,1671758599
1,0,1,27.33,51.25,117,0,1668799079
0,0,1,25.21,67.25,272,0,1669580269
0,1,1,26.9,39.46,75,0,1665474734
0,1,1,28.15,35.59,87,0,1665546439
1,0,1,25.38,35.43,12,0,1660752460
1,0,1,27.91,46.98,349,0,1666380043
0,1,1,27.71,36.04,155,0,1665895189
1,0,1,26.1,66.67,189,0,1672340861
0,0,1,24.16,40.19,8,0,1661181968
0,0,1,26.56,34.38,12,0,1659979678
0,1,1,26.87,55.51,100,0,1666929483
1,0,1,25.27,47.18,6,0,1659957845
1,0,1,24.87,73.74,253,0,1672083755
0,1,1,29.02,33.89,209,0,1666319260
0,0,1,25.6,44.75,12,0,1660054252
1,0,1,23.33,74.25,3111,0,1667417612
1,0,1,26.22,66.48,403,0,1672775065
0,1,1,26.27,36.82,16,0,1662439438
0,1,1,27.42,52.17,255,0,1666420740
1,0,1,23.81,45.74,4,0,1661174687
0,1,1,27.0,56.52,147,0,1663830168
1,1,1,25.15,40.72,15,1,1660685753
1,1,1,24.47,73.78,4095,0,1673655294
1,0,1,24.95,70.74,205,0,1669639311
1,0,0,26.38,67.14,278,0,1672595142
1,0,1,23.34,32.65,6,0,1660223436
1,0,1,25.66,34.77,16,0,1660843432
1,1,1,25.88,42.52,13,1,1660867689
1,0,1,27.81,55.11,194,0,1663791935
0,1,1,25.88,54.58,176,0,1664264329
0,1,1,26.72,56.11,105,0,1666935561
1,0,1,24.71,66.55,198,0,1668157367
1,1,1,26.58,63.91,82,1,1667260162
1,0,1,24.9,41.31,0,0,1659462362
1,1,1,25.39,72.56,182,0,1671951017
1,1,1,27.26,48.07,181,0,1666475438
1,1,1,24.44,75.98,1082,0,1673766266
1,1,1,24.33,34.72,15,1,1662077705
1,0,1,25.96,62.84,337,0,1674236812
0,1,1,24.38,39.57,7,0,1661054548
0,1,1,28.61,35.42,160,0,1666245134
1,0,1,26.78,54.43,96,0,1666961093
1,1,1,24.32,39.15,9,0,1662162057
1,1,1,24.82,74.2,3935,1,1672537256
0,0,1,28.01,40.16,81,0,1663428444
1,1,1,24.77,69.83,236,1,1671575367
1,0,1,26.36,58.84,667,0,1674320419
1,0,1,26.3,62.56,185,0,1666558712
1,0,1,27.37,54.27,188,0,1663705121
1,0,1,27.71,45.37,97,0,1667058983
1,0,1,27.69,49.71,240,0,1664821722
1,0,1,24.78,66.97,3378,0,1668159799
0,1,1,25.67,45.67,2,0,1660017259
1,0,1,24.12,48.69,16,0,1660478792
1,1,1,25.75,69.3,185,1,1671926067
1,1,1,25.85,58.31,833,1,1668048525
0,1,1,25.24,46.35,25,0,1660036664
1,0,1,24.54,68.99,232,0,1668248595
0,0,1,23.83,34.7,28,0,1662023691
0,1,1,24.08,40.37,14,0,1661498752
1,0,1,25.76,63.57,141,0,1671028014
1,0,1,25.55,46.42,11,0,1660143403
0,1,1,28.02,29.55,111,1,1665618760
1,0,1,26.0,57.91,102,0,1665230509
1,0,1,25.4,67.14,192,0,1670426650
1,0,1,25.65,70.36,272,0,1672588436
1,0,1,25.61,41.7,18,0,1662455825
1,1,1,26.17,60.89,289,0,1674027395
0,0,1,27.11,53.92,173,0,1663850206
1,1,1,25.4,71.03,192,1,1670018343
1,1,1,26.86,29.01,34,1,1662848038
1,0,1,25.52,66.28,175,0,1670684658
1,1,1,25.75,65.71,1767,0,1674447185
1,0,1,24.94,74.25,211,0,1671113852
1,1,1,24.07,75.75,331,1,1671331836
1,0,1,27.41,57.16,335,0,1674146370
1,0,1,25.65,67.67,422,0,1674388209
1,1,1,24.48,72.21,174,0,1670396214
0,0,1,25.22,41.51,7,0,1660679087
1,1,1,24.96,71.16,448,1,1673576038
1,1,1,29.01,33.81,130,1,1666225094
0,0,1,26.58,53.9,98,0,1666958661
0,1,1,23.4,60.03,115,0,1667714096
1,0,1,24.96,71.51,185,0,1670236149
1,0,1,25.18,68.31,724,0,1672825591
0,0,1,26.07,34.48,16,0,1660848892
0,1,1,25.95,59.5,110,1,1666648039
0,1,1,28.59,32.35,101,1,1665612686
0,1,1,24.98,72.39,175,0,1670365166
0,0,1,24.05,73.51,174,0,1668589833
1,0,1,26.11,60.65,446,0,1674314317
0,0,1,28.51,25.93,159,0,1666036143
1,1,1,22.58,65.35,3393,0,1667544500
1,1,1,24.66,73.36,3941,1,1672548846
1,0,0,26.5,66.76,294,0,1672593923
1,1,1,24.77,64.37,176,1,1669858932
0,0,1,26.9,56.21,113,0,1665160071
0,1,1,27.58,36.26,158,0,1665898227
1,0,1,25.31,65.09,3994,0,1674467915
0,1,1,24.2,69.89,3696,1,1667439475
1,0,1,25.47,71.52,178,0,1672423716
0,0,1,26.92,40.32,224,0,1664302593
1,0,1,25.83,45.86,17,0,1662558416
1,1,1,26.03,64.04,406,1,1673394393
